header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Fleringenstraat 117,3077 HE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42671701-fleringenstraat-117/?navigateSource=resultlist,20220126_004450,"€ 250,000 kosten koper","€ 2,427    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area103 m²Exterior space attached to the building11 m²External storage space5 m²,103 m²,11 m²,5 m²,89 m²,350 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, lease)",89 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-03-2059),Paid until 30-06-2044,In residential district,Back garden,"44 m² (8 meter deep and 5,5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking,no
