header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Heimansweg 58,1031 VC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88036806-heimansweg-58/?navigateSource=resultlist,20220130_230225,"€ 900,000 kosten koper","€ 6,818    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1956,Flat roof covered with asphalt roofing,Living area132 m²Exterior space attached to the building3 m²External storage space15 m²,132 m²,3 m²,15 m²,130 m²,444 m³,6 rooms (4 bedrooms),2 bathrooms,"Bath, 2 showers and 2 toilets",3 stories,"Mechanical ventilation, solar collectors and solar panels",A        What does this mean?,"Roof insulation, double glazing, eco-building, energy efficient window, insulated walls, floor insulation and completely insulated","Wood heater, wall heating, heat recovery unit and heat pump",Electrical boiler and solar collectors,130 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  14-04-2031),"€ 77,14 per year",In center and in residential district,Back garden,"58 m² (9,6 meter deep and 6 meter broad)",Located at the west accessible via the rear,French balcony present,Detached brick storage,Electricity,Paid parking,no
