header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Leeuwenhoekstraat 133,2984 EJ Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-88983796-van-leeuwenhoekstraat-133/?navigateSource=resultlist,20220127_232118,"€ 475,000 kosten koper","€ 4,060    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 190.00 per month,Ground-floor apartment (apartment),Resale property,1993,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area117 m²Exterior space attached to the building14 m²External storage space20 m²,117 m²,14 m²,20 m²,352 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,"Elevator, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)","Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,Electricity,Garage,1 car,Electrical door and electricity,Parking on private property,Yes,Yes,Yes (€ 190.00 per month),Yes,Yes,Yes,no
