header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Librijesteeg 325,3011 HN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41321194-librijesteeg-325/?navigateSource=resultlist,20220126_003840,"€ 885,000 kosten koper","€ 5,429    The asking price per m² (€ 885,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 935,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2002,Living area163 m²Other space inside the building18 m²,163 m²,18 m²,771 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,15th floor,"Alarm installation, skylight, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2099),Paid until 28-02-2050,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2099),Paid until 28-02-2050,In center and unobstructed surrounding view,Patio/atrium,Balcony present,Built-in,Underground parking,"Paid parking, parking on gated property, parking on private property, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
