header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Insulation,Type of parking facilities,error
Da Costastraat 25,3331 EC Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-88908415-da-costastraat-25/?navigateSource=resultlist,20220129_061441,"€ 275,000 kosten koper","€ 2,619    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1925,Mansard roof covered with roof tiles,Living area105 m²Other space inside the building22 m²Exterior space attached to the building2 m²External storage space2 m²,105 m²,22 m²,2 m²,2 m²,321 m²,467 m³,4 rooms (3 bedrooms),2 stories,G        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",321 m²,Full ownership,Alongside a quiet road and in center,Back garden and front garden,"233 m² (18 meter deep and 12,92 meter broad)",Located at the northeast accessible via the rear,Attached brick garage,1 car,Electricity,No insulation,Public parking and resident's parking permits,no
