header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,error
De Buorren 74,8408 HN Lippenhuizen        ,https://www.funda.nl/en/koop/lippenhuizen/huis-42686785-de-buorren-74/?navigateSource=resultlist,20220128_070155,"€ 374,500 kosten koper","€ 2,548    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 374,500) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1990,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area147 m²Other space inside the building19 m²External storage space62 m²,147 m²,19 m²,62 m²,690 m²,490 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,Remeha (gas-fired combination boiler from 2020),690 m²,Full ownership,Alongside busy road,Surrounded by garden,Attached brick garage,1 car,Loft and electricity,No insulation,no
