header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Location.1,Garden location,Balcony/roof garden,Type of parking facilities,error
Reigerstraat 1,4331 BA Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-42680805-reigerstraat-1/?navigateSource=resultlist,20220129_064445,"€ 725,000 kosten koper","€ 4,191    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1500,"Protected townscape or village view (permit needed for alterations), partly furnished with carpets and curtains, listed building (national monument) and monumental building",Combination roof covered with roof tiles,Living area173 m²Other space inside the building25 m²Exterior space attached to the building14 m²,173 m²,25 m²,14 m²,101 m²,747 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,2 showers and 3 toilets,4 stories and a basement,"Outdoor awning, skylight and TV via cable",Not required,"Roof insulation, mostly double glazed and secondary glazing",CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",101 m²,Full ownership,In center,Location and sun terrace,"28 m² (5 meter deep and 5,5 meter broad)",Located at the northwest,Roof terrace present,Public parking and resident's parking permits,no
