header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frankrijkerlaan 2 -50,9801 HB Zuidhorn        ,https://www.funda.nl/en/koop/zuidhorn/appartement-42672224-frankrijkerlaan-2-50/?navigateSource=resultlist,20220129_062633,"€ 145,000 kosten koper","€ 1,933    The asking price per m² (€ 145,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1971,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building6 m²External storage space6 m²,75 m²,6 m²,6 m²,264 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,7 stories,3rd floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system, TV via cable and solar panels",E        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Full ownership,"Alongside park, alongside a quiet road, sheltered location, in center, in residential district and unobstructed surrounding view",Front garden and sun terrace,1.170 m² (45 meter deep and 26 meter broad),Located at the southeast,Balcony present,Built-in,Electricity,No insulation,Not yet present but possible,No insulation,Parking on private property and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
