header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tuigerstraat 40,1033 PH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88024686-tuigerstraat-40/?navigateSource=resultlist,20220130_184512,"€ 425,000 kosten koper","€ 5,667    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 176 per month,4 weeks,Available,Available in consultation,€ 175.87 per month,Ground-floor apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area75 m²External storage space6 m²,75 m²,6 m²,264 m³,3 rooms (2 bedrooms),1 story,Ground floor,Outdoor awning and TV via cable,C            1.33What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired from 2011,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2034),Back garden,"44 m² (5,5 meter deep and 8 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 175.87 per month),Yes,Yes,Yes,no
