header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Parkwachter,8061 Hasselt        ,https://www.funda.nl/en/koop/hasselt/appartement-42523894-de-parkwachter/?navigateSource=resultlist,20220127_232448,"€ 350,000 vrij op naam","€ 3,723    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,Disabled access friendly and accessible for seniors,Shed roof,Woningborg garantiecertificaat,Living area94 m²Other space inside the building6 m²Exterior space attached to the building14 m²,94 m²,6 m²,14 m²,325 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,2nd floor,"Optical fibre, sliding door and TV via cable",Not available,Completely insulated,Complete floor heating and heat pump,Electrical boiler,"Alongside park, alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Parking place,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
