header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sterrekinderen erf 22,2907 EC Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-88048956-sterrekinderen-erf-22/?navigateSource=resultlist,20220130_163459,"€ 398,000 kosten koper","€ 3,317    The asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 266.00 per month,Apartment with shared street entrance (apartment),Resale property,1982,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area120 m²Exterior space attached to the building37 m²,120 m²,37 m²,365 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,1 story,1st floor,"Mechanical ventilation, flue and TV via cable",C        What does this mean?,Mostly double glazed,Fireplace and district heating,"On the edge of a forest, alongside park, on navigable waterway, alongside water, sheltered location, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 266.00 per month),Yes,Yes,Yes,no
