header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Amersfoortseweg 11 a,3735 LJ Bosch en Duin        ,https://www.funda.nl/en/koop/bosch-en-duin/huis-41345311-amersfoortseweg-11-a/?navigateSource=resultlist,20220129_050056,"€ 1,975,000 kosten koper","€ 5,239    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,975,000) is calculated by dividing the asking price of the home by the living area (377 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,1915,Listed building (national monument),Living area377 m²Other space inside the building74 m²Exterior space attached to the building13 m²External storage space65 m²,377 m²,74 m²,13 m²,65 m²,"8,610 m²","1,618 m³",11 rooms (5 bedrooms),2 bathrooms and 3 separate toilets,2 baths and toilet,3 stories,Swimming pool,Not required,CH boiler,CH boiler and electrical boiler,"Gas-fired, in ownership",8.610 m²,Full ownership,"Sheltered location, In wooded surroundings and unobstructed surrounding view",Surrounded by garden,Balcony present,Detached wooden garage,2 cars,Parking on gated property and parking on private property,no
