header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Brigantijnkade 68,1086 VB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42679623-brigantijnkade-68/?navigateSource=resultlist,20220130_230345,"€ 750,000 kosten koper","€ 4,967    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 19 per month,2 weeks,Under offer,Available in consultation,"Villa, detached residential property (residential property on water)",Resale property,2009,Flat roof covered with asphalt roofing,Living area151 m²Exterior space attached to the building27 m²External storage space5 m²,151 m²,27 m²,5 m²,149 m²,550 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,Mechanical ventilation and sliding door,A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,149 m²,Municipal long-term lease (end date of long-term lease:  15-12-2058),Paid until 15-12-2058,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,"33 m² (4,88 meter deep and 6,72 meter broad)",Located at the southeast,Roof terrace present,Built-in,"Built-in, underground parking and parking place",1 car,Parking garage,no
