header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Adriaan Butijnweg 21,4411 BT Rilland        ,https://www.funda.nl/en/koop/rilland/huis-41314926-adriaan-butijnweg-21/?navigateSource=resultlist,20220130_144021,"€ 240,000 kosten koper","€ 2,353    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 248,500 kosten koper",6+ months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1955,Combination roof covered with asphalt roofing and roof tiles,Living area102 m²External storage space12 m²,102 m²,12 m²,255 m²,386 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,E        What does this mean?,CH boiler,CH boiler,"Intergas HRe (gas-fired combination boiler from 2010, in ownership)",255 m²,Full ownership,Back garden and front garden,"146 m² (22,5 meter deep and 6,5 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,Public parking,no
