header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ambachtsherensingel 8 b,3641 KK Mijdrecht        ,https://www.funda.nl/en/koop/mijdrecht/huis-42521527-ambachtsherensingel-8-b/?navigateSource=resultlist,20220128_040454,"€ 365,000 kosten koper","€ 2,874    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area127 m²Exterior space attached to the building2 m²External storage space9 m²,127 m²,2 m²,9 m²,150 m²,434 m³,6 rooms (4 bedrooms),2 separate toilets,3 stories,"Outdoor awning, skylight, passive ventilation system and TV via cable",C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",150 m²,Full ownership,"Alongside busy road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"62 m² (9,5 meter deep and 6,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Public parking and resident's parking permits,no
