header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Scheepmakerskade 81,3011 VX Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-42687735-scheepmakerskade-81/?navigateSource=resultlist,20220126_164147,"€ 30,000 kosten koper","January 20, 2022",Sold under reservation,Available in consultation,Parking place,Resale property,1,Municipal long-term lease (end date of long-term lease:  30-12-2053),no
