header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Schoenerlaan 4 1,9934 ES Delfzijl        ,https://www.funda.nl/en/koop/delfzijl/huis-42652787-schoenerlaan-4-1/?navigateSource=resultlist,20220128_081042,"€ 150,000 kosten koper","€ 1,630    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1952,Hip roof covered with roof tiles,Living area92 m²Other space inside the building21 m²Exterior space attached to the building11 m²External storage space4 m²,92 m²,21 m²,11 m²,4 m²,319 m²,410 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,TV via cable,Not available,Partly double glazed,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2010, in ownership)",319 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,96 m² (12 meter deep and 8 meter broad),Located at the south,Detached wooden storage,Attached brick garage,1 car,Parking on private property,no
