header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiralengracht 101 /hs,1057 ES Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42566917-admiralengracht-101-hs/?navigateSource=resultlist,20220130_210214,"€ 675,000 kosten koper","€ 8,036    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 94.89 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Living area84 m²External storage space5 m²,84 m²,5 m²,284 m³,3 rooms (2 bedrooms),1 separate toilet,4 stories,Ground floor,Not available,Double glazing,CH boiler,CH boiler,"2010, in ownership",Municipal long-term lease (end date of long-term lease:  30-09-2058),Paid until 30-09-2058,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Back garden,42 m² (7 meter deep and 6 meter broad),Located at the southwest,Yes,Yes,Yes (€ 94.89 per month),Yes,Yes,Yes,no
