header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Het Jach 12,4101 CM Culemborg        ,https://www.funda.nl/en/koop/culemborg/appartement-42682355-het-jach-12/?navigateSource=resultlist,20220130_133949,"€ 300,000 kosten koper","€ 3,030    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 129 per month,"January 27, 2022",Available,Available in consultation,€ 128.95 per month,Galleried apartment (apartment),Resale property,1977,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area99 m²Exterior space attached to the building5 m²External storage space5 m²,99 m²,5 m²,5 m²,306 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center and unobstructed surrounding view,Built-in,"Paid parking, parking on gated property and resident's parking permits",Yes,Yes,Yes (€ 128.95 per month),Yes,Yes,Yes,no
