header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Groenhoven 824,1103 LZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88997901-groenhoven-824/?navigateSource=resultlist,20220130_200218,"€ 310,000 kosten koper","€ 2,844    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1975,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area109 m²Exterior space attached to the building12 m²External storage space5 m²,109 m²,12 m²,5 m²,341 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,4th floor,"Elevator, passive ventilation system, sliding door and TV via cable",D        What does this mean?,Communal central heating,Central facility,Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
