header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brigantijnstraat 51 D,3028 HE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42652761-brigantijnstraat-51-d/?navigateSource=resultlist,20220125_233023,"€ 179,000 kosten koper","€ 3,442    The asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 99.78 per month,Apartment with shared street entrance (apartment),Resale property,1950,Flat roof covered with asphalt roofing,Living area52 m²Exterior space attached to the building17 m²External storage space6 m²,52 m²,17 m²,6 m²,166 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Passive ventilation system, flue and TV via cable",E        What does this mean?,Roof insulation and double glazing,Gas heater,Electrical boiler,Full ownership,In residential district and unobstructed surrounding view,Sun terrace,"10 m² (1,25 meter deep and 7,6 meter broad)",Located at the southwest,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 99.78 per month),Yes,No,Yes,no
