header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Bruinhorsterpad 8,6741 PP Lunteren        ,https://www.funda.nl/en/koop/lunteren/huis-41968307-bruinhorsterpad-8/?navigateSource=resultlist,20220128_020317,"€ 1,250,000 kosten koper","€ 6,477    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Country house, detached residential property",Resale property,2015,Combination roof covered with roof tiles,Living area193 m²Other space inside the building11 m²Exterior space attached to the building9 m²,193 m²,11 m²,9 m²,"1,525 m²",794 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Mechanical ventilation and flue,A        What does this mean?,Completely insulated,"CH boiler, wood heater and complete floor heating",CH boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",1.525 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Attached brick garage and parking place,2 cars,"Electricity, heating and running water",Completely insulated,Parking on private property,no
