header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Sadelijnstraat 12,9648 MG Wildervank        ,https://www.funda.nl/en/koop/wildervank/huis-42530852-sadelijnstraat-12/?navigateSource=resultlist,20220129_093808,"€ 489,500 kosten koper","€ 3,496    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 489,500) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2016,Gable roof covered with roof tiles,Living area140 m²Other space inside the building23 m²Exterior space attached to the building44 m²,140 m²,23 m²,44 m²,589 m²,514 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Optical fibre, mechanical ventilation, solar collectors and solar panels",Not available,Completely insulated,Complete floor heating and heat pump,Electrical boiler,589 m²,Full ownership,"Alongside a quiet road, alongside water and in residential district",Surrounded by garden,Attached brick garage,1 car,Electrical door and electricity,Parking on private property,no
