header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Type of parking facilities,error
Forellendaal 368,2553 LN Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88031231-forellendaal-368/?navigateSource=resultlist,20220129_020024,"€ 495,000 kosten koper","€ 3,214    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available on 8/1/2022,"Single-family home, corner house",Resale property,1976,Double occupancy possible and with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area154 m²Other space inside the building7 m²Exterior space attached to the building4 m²,154 m²,7 m²,4 m²,111 m²,527 m³,6 rooms (5 bedrooms),2 bathrooms,Sauna and 2 showers,3 stories,"Jacuzzi, mechanical ventilation, rolldown shutters and sauna",D        What does this mean?,Double glazing,CH boiler,CH boiler,"ATAG (gas-fired combination boiler from 2021, in ownership)",111 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location, in residential district and unobstructed surrounding view",Public parking,no
