header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Narcisstraat 22,3551 ER Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42675103-narcisstraat-22/?navigateSource=resultlist,20220131_153857,"€ 625,000 kosten koper","€ 5,123    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1906,Flat roof covered with asphalt roofing and roof tiles,Living area122 m²Other space inside the building3 m²,122 m²,3 m²,110 m²,433 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2010, in ownership)",110 m²,Full ownership,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Back garden,"47 m² (11 meter deep and 4,25 meter broad)",Located at the southeast,Built-in,"Loft, electricity, heating and running water",Roof insulation and double glazing,"Paid parking, public parking and resident's parking permits",no
