header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstelveenseweg 615 B,1081 JD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41385605-amstelveenseweg-615-b/?navigateSource=resultlist,20220130_194055,"€ 550,000 kosten koper","€ 5,140    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1999,Accessible for seniors,Flat roof,Living area107 m²Exterior space attached to the building12 m²External storage space8 m²,107 m²,12 m²,8 m²,323 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,2nd floor,Elevator and mechanical ventilation,C        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 1999, in ownership",Municipal long-term lease (end date of long-term lease:  01-05-2048),Paid until 01-05-2048,In residential district,Balcony present,Storage box,"Paid parking, public parking and parking garage",Yes,Yes,Yes,Yes,Yes,Yes,no
