header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Thorbeckelaan 314,2564 BZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42678508-thorbeckelaan-314/?navigateSource=resultlist,20220131_194111,"€ 475,000 kosten koper","€ 3,209    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 164.19 per month,Residential property with shared street entrance (double upstairs apartment with open entrance to street),Resale property,1938,Gable roof covered with roof tiles,Living area148 m²Other space inside the building15 m²Exterior space attached to the building15 m²,148 m²,15 m²,15 m²,622 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,3rd floor,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha (2016, in ownership)",Municipal long-term lease,"€ 247,5 per year",Alongside busy road,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 164.19 per month),Yes,Yes,Yes,no
