header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostenburgervoorstraat 266,1018 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88026846-oostenburgervoorstraat-266/?navigateSource=resultlist,20220130_223934,"€ 425,000 kosten koper","€ 6,439    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 161.00 per month,Upstairs apartment (apartment),Resale property,1998,Disabled access friendly and accessible for seniors,Living area66 m²Exterior space attached to the building1 m²,66 m²,1 m²,228 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas hre (gas-fired combination boiler from 2021, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 161.00 per month),Yes,Yes,Yes,no
