header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Pettersonstraat 106,3077 MN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88968569-jan-pettersonstraat-106/?navigateSource=resultlist,20220126_165909,"€ 359,000 kosten koper","€ 4,080    The asking price per m² (€ 359,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 141.00 per month,Residential property with shared street entrance (apartment),Resale property,2002,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building7 m²External storage space5 m²,88 m²,7 m²,5 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,10th floor,Air conditioning,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-12-2098),Municipal ownership encumbered with long-term leaset,Balcony present,Built-in,Parking place,Parking garage,Yes,Yes,Yes (€ 141.00 per month),Yes,Yes,Yes,no
