header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van Heuven Goedhartlaan 300,1181 LH Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/huis-42681877-van-heuven-goedhartlaan-300/?navigateSource=resultlist,20220128_143826,"€ 900,000 kosten koper","€ 5,769    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1959,Living area156 m²Exterior space attached to the building1 m²External storage space4 m²,156 m²,1 m²,4 m²,149 m²,545 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,E        What does this mean?,Triple glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",149 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden,"41 m² (7 meter deep and 5,8 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Public parking,no
