header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Brugstraat 103,6131 AC Sittard        ,https://www.funda.nl/en/koop/sittard/appartement-42523812-brugstraat-103/?navigateSource=resultlist,20220129_014053,"€ 375,000 kosten koper","€ 3,378    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 157.08 per month,Apartment with shared street entrance (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area111 m²Exterior space attached to the building40 m²External storage space6 m²,111 m²,40 m²,6 m²,310 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit Proline  HR (gas-fired combination boiler from 2019, in ownership)",Full ownership,In center,Built-in,Built-in and underground parking,1 car,Parking garage,Yes,Yes,Yes (€ 157.08 per month),Yes,Yes,Yes,no
