header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westlandgracht 145 -III,1059 TG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674101-westlandgracht-145-iii/?navigateSource=resultlist,20220130_124351,"€ 685,000 kosten koper","€ 7,874    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 157 per month,"January 17, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1933,Combination roof covered with asphalt roofing and roof tiles,Living area87 m²Other space inside the building1 m²Exterior space attached to the building35 m²,87 m²,1 m²,35 m²,315 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,2 stories,4th floor,F        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
