header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Slingelandtstraat 91,2582 XK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42679624-van-slingelandtstraat-91/?navigateSource=resultlist,20220131_220811,"€ 750,000 kosten koper","€ 4,688    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available immediately,Maisonnette (apartment),Resale property,1912,With carpets and curtains,Flat roof covered with asphalt roofing,Living area160 m²Exterior space attached to the building10 m²,160 m²,10 m²,550 m³,7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,2nd floor,D        What does this mean?,Roof insulation and floor insulation,CH boiler,CH boiler,"Combi (gas-fired combination boiler from 2018, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
