header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Crabethstraat 95,2801 AM Gouda        ,https://www.funda.nl/en/koop/gouda/appartement-42671624-crabethstraat-95/?navigateSource=resultlist,20220129_203024,"€ 219,000 kosten koper","€ 4,056    The asking price per m² (€ 219,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area54 m²Exterior space attached to the building3 m²External storage space5 m²,54 m²,3 m²,5 m²,165 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Optical fibre and mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Combiketel (gas-fired combination boiler, lease)",Full ownership,In center,Balcony present,Detached brick storage,Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
