header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Het Breed 631,1025 HX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696969-het-breed-631/?navigateSource=resultlist,20220130_220733,"€ 429,000 kosten koper","€ 4,165    The asking price per m² (€ 429,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 288.00 per month,Upstairs apartment (apartment),Resale property,1971,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building7 m²External storage space3 m²,103 m²,7 m²,3 m²,329 m³,3 rooms (2 bedrooms),1 bathroom,"Jacuzzi, steam cabin, shower and toilet",1 story,13th floor,B        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal long-term lease,€ 138 per year with option to purchase,In residential district and unobstructed surrounding view,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 288.00 per month),Yes,Yes,Yes,no
