header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dordognelaan 38,5627 HG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42543883-dordognelaan-38/?navigateSource=resultlist,20220201_012900,"€ 550,000 kosten koper","€ 3,235    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1979,Gable roof covered with roof tiles,Living area170 m²Other space inside the building26 m²Exterior space attached to the building11 m²,170 m²,26 m²,11 m²,488 m²,748 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre, flue, sliding door and TV via cable",C        What does this mean?,CH boiler and fireplace,CH boiler and electrical boiler,"Remeha Avanta HR combiketel (gas-fired combination boiler from 2015, in ownership)",488 m²,Full ownership,"Back garden, front garden and side garden","268 m² (18,5 meter deep and 14,5 meter broad)",Located at the south accessible via the rear,Balcony present,Built-in,1 car,"Electrical door, loft, electricity, heating and running water",Parking on private property and public parking,no
