header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Duiker 63,1274 PB Huizen        ,https://www.funda.nl/en/koop/huizen/appartement-42523643-duiker-63/?navigateSource=resultlist,20220130_113434,"€ 395,000 kosten koper","€ 5,197    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 119.00 per month,Apartment with shared street entrance (apartment),Resale property,2011-2020,Flat roof,Living area76 m²Exterior space attached to the building28 m²External storage space6 m²,76 m²,28 m²,6 m²,242 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,1st floor,Mechanical ventilation and flue,A        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",Full ownership,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 119.00 per month),Yes,Yes,Yes,no
