header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Magnoliahof 28,5213 HK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42539380-magnoliahof-28/?navigateSource=resultlist,20220201_113448,"€ 375,000 kosten koper","€ 3,641    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2000,Combination roof,Living area103 m²Other space inside the building27 m²Exterior space attached to the building21 m²External storage space1 m²,103 m²,27 m²,21 m²,1 m²,435 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a basement,Mechanical ventilation and sliding door,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant ecoTEC plus (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district,Front garden and sun terrace,"21 m² (3,98 meter deep and 5,2 meter broad)",Roof terrace present,Attached brick storage,Built-in,1 car,Public parking and parking garage,no
