header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Boschdijk 578,5624 CA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88801491-boschdijk-578/?navigateSource=resultlist,20220201_014502,"€ 725,000 kosten koper","€ 2,417    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (300 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1929,Modified residential property and disabled access friendly,Double occupancy possible,Combination roof covered with asphalt roofing and roof tiles,Bouwkundige keuring,Living area300 m²Other space inside the building30 m²Exterior space attached to the building3 m²External storage space180 m²,300 m²,30 m²,3 m²,180 m²,705 m²,"1,000 m³",8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",1 story,"Skylight, optical fibre, elevator, mechanical ventilation, passive ventilation system, flue and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Bosch (gas-fired combination boiler from 2009),705 m²,Full ownership,Alongside busy road,"Back garden, surrounded by garden, front garden and side garden",490 m² (35 meter deep and 14 meter broad),Located at the northeast accessible via the rear,Detached brick storage,"Electricity, heating and running water",Partly double glazed,Detached brick garage,2 cars,"Electricity, heating and running water",Partly double glazed,"Parking on gated property, parking on private property and public parking",no
