header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 361 B,1016 EJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88012793-keizersgracht-361-b/?navigateSource=resultlist,20220130_201119,"€ 1,475,000 kosten koper","€ 9,833    The asking price per m² (€ 1,475,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 287 per month,6 weeks,Sold under reservation,Available in consultation,€ 250.00 per month,Mezzanine (apartment),Resale property,1980,"Modified residential property, disabled access friendly and accessible for seniors",Living area150 m²Exterior space attached to the building3 m²External storage space7 m²,150 m²,3 m²,7 m²,551 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,"Air conditioning, outdoor awning, elevator and sliding door",A        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present and french balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 250.00 per month),Yes,Yes,Yes,no
