header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Lloyd Yard (Bouwnr. 60),3024 WH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41144214-lloyd-yard-bouwnr-60/?navigateSource=resultlist,20220126_170348,"€ 777,000 vrij op naam","€ 6,070    The asking price per m² (€ 777,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Penthouse,New property,2023,Woningborg garantiecertificaat,Living area128 m²Exterior space attached to the building13 m²,128 m²,13 m²,640 m³,3 rooms (2 bedrooms),1 story,6th floor,"Balanced ventilation system, smart home, optical fibre, elevator, sliding door and solar panels",A        What does this mean?,"Double glazing, energy efficient window and completely insulated",District heating and complete floor heating,Central facility and district heating,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Sun terrace,"13 m² (2,42 meter deep and 5,55 meter broad)",Located at the west,Built-in,Underground parking and parking place,Public parking and parking garage,no
