header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Koekoeksbloem 23,5071 GC Udenhout        ,https://www.funda.nl/en/koop/udenhout/huis-42530813-koekoeksbloem-23/?navigateSource=resultlist,20220130_153405,"€ 385,000 kosten koper","€ 3,130    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1985,Combination roof covered with roof tiles,Living area123 m²Other space inside the building22 m²Exterior space attached to the building2 m²External storage space5 m²,123 m²,22 m²,2 m²,5 m²,210 m²,495 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Air conditioning, skylight, mechanical ventilation, sliding door and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Nefit (gas-fired combination boiler from 2003),210 m²,Full ownership,Back garden and front garden,Detached wooden storage,Carport and built-in,1 car,Parking on private property and public parking,no
