header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Maria Rutgersweg 109,2331 NV Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42539739-maria-rutgersweg-109/?navigateSource=resultlist,20220128_140344,"€ 515,000 kosten koper","€ 3,552    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1990,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area145 m²External storage space4 m²,145 m²,4 m²,138 m²,483 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,Central facility,138 m²,Municipal ownership encumbered with long-term leaset,Paid until 25-04-2064,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"47 m² (8,7 meter deep and 5,4 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
