header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Columbusstraat 54,2561 AP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42662786-columbusstraat-54/?navigateSource=resultlist,20220131_193811,"€ 750,000 kosten koper","€ 4,573    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 167.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1895,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area164 m²Exterior space attached to the building12 m²,164 m²,12 m²,623 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,3 stories,2nd floor,D        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 167.00 per month),Yes,No,Yes,no
