header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Van Ghentlaan 48,3843 VE Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42433179-van-ghentlaan-48/?navigateSource=resultlist,20220130_142207,"€ 290,000 kosten koper","€ 3,412    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1958,Gable roof covered with roof tiles,Living area85 m²External storage space6 m²,85 m²,6 m²,165 m²,300 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Outdoor awning, skylight, rolldown shutters and TV via cable",E        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",165 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"69 m² (12,5 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
