header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herman Gorterlaan 201,5644 SK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-88038871-herman-gorterlaan-201/?navigateSource=resultlist,20220201_014625,"€ 230,000 kosten koper","€ 3,333    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 347 per month,2 weeks,Available,Available in consultation,€ 334.00 per month,Apartment with shared street entrance (service apartment),Resale property,1975,Disabled access friendly and accessible for seniors,Living area69 m²Exterior space attached to the building9 m²,69 m²,9 m²,224 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,6th floor,"Air conditioning, outdoor awning, elevator and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Communal central heating,Central facility,Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Parking garage,Yes,Yes,Yes (€ 334.00 per month),Yes,Yes,Yes,no
