header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Anne Kooistrahof 98,1106 WH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42540024-anne-kooistrahof-98/?navigateSource=resultlist,20220130_203309,"€ 350,000 kosten koper","€ 4,217    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1986,Gable roof covered with roof tiles,Living area83 m²Other space inside the building1 m²External storage space5 m²,83 m²,1 m²,5 m²,103 m²,303 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Outdoor awning and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Valliant (gas-fired combination boiler from 2014, to rent)",103 m²,Municipal ownership encumbered with long-term leaset,Paid until 16-04-2035,Alongside a quiet road and in residential district,Back garden and front garden,"55 m² (9,57 meter deep and 5,75 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Public parking,no
