header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacob Catsstraat 1,2515 GA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88041362-jacob-catsstraat-1/?navigateSource=resultlist,20220131_214837,"€ 600,000 kosten koper","€ 3,774    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1850,With carpets and curtains,Gable roof covered with roof tiles,Living area159 m²Exterior space attached to the building20 m²,159 m²,20 m²,540 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,3 stories,2nd floor,"Mechanical ventilation, passive ventilation system and TV via cable",C            1.06What does this mean?,Double glazing,CH boiler,CH boiler,"Remaha (gas-fired combination boiler from 2020, in ownership)",Full ownership,"On navigable waterway, alongside water and in center",Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,No,No,Yes,no
