header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marnixlaan 85,3552 HC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677515-marnixlaan-85/?navigateSource=resultlist,20220131_152826,"€ 275,000 kosten koper","€ 5,288    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1919,Flat roof covered with asbestos,Living area52 m²External storage space5 m²,52 m²,5 m²,196 m³,3 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,Ground floor,Optical fibre,D        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit HR Combiketel (gas-fired from 2004, in ownership)",Full ownership,"Alongside busy road, sheltered location and in residential district",Back garden,"19 m² (3,8 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Public parking,No,No,No,No,No,No,no
