header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marnixlaan 240 d,3552 HK Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42539363-marnixlaan-240-d/?navigateSource=resultlist,20220131_162334,"€ 369,000 kosten koper","€ 4,556    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 103.00 per month,Apartment with shared street entrance (apartment),Resale property,2011,Accessible for seniors,Flat roof covered with other,Living area81 m²External storage space14 m²,81 m²,14 m²,303 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,6 stories,4th floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating and heat recovery unit,District heating,Ownership encumbered with long-term leaset,Ownership encumbered with long-term leaset,"Alongside busy road, in residential district and unobstructed surrounding view",Patio/atrium and sun terrace,"9.998 m² (99,99 meter deep and 99,99 meter broad)",Located at the west,Storage box,Parking place,Public parking,Yes,Yes,Yes (€ 103.00 per month),Yes,Yes,Yes,no
