header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sumatrakade 1507,1019 RS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662099-sumatrakade-1507/?navigateSource=resultlist,20220130_221258,"€ 400,000 kosten koper","€ 5,882    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 167 per month,3 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1997,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building8 m²External storage space6 m²,68 m²,8 m²,6 m²,225 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",8 stories,5th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Double glazing,District heating,District heating,Ownership encumbered with long-term leaset (end date of long-term lease:  01-09-2045),Paid until 01-09-2045,Alongside a quiet road and in residential district,Balcony present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
