header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeestraat 80 a,2518 AD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42427265-zeestraat-80-a/?navigateSource=resultlist,20220131_203747,"€ 989,000 kosten koper","€ 7,167    The asking price per m² (€ 989,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available immediately,Upstairs apartment (apartment),Resale property,1843,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area138 m²Exterior space attached to the building27 m²,138 m²,27 m²,547 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Paid parking,Yes,Yes,Yes,Yes,No,Yes,no
