header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Type of parking facilities,error
Sky House D (Bouwnr. 14.74),2516 CC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42522541-sky-house-d-bouwnr-1474/?navigateSource=resultlist,20220131_195759,"€ 575,000 vrij op naam","€ 4,832    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,Maisonnette (double upstairs apartment),New property,2024,SWK garantiecertificaat,Living area119 m²,119 m²,332 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating,District heating,In residential district,Balcony present,Paid parking and public parking,no
