header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Lakenvelderpad 13,4847 HJ Teteringen        ,https://www.funda.nl/en/koop/teteringen/huis-42678386-lakenvelderpad-13/?navigateSource=resultlist,20220128_011042,"€ 469,000 kosten koper","€ 3,813    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Under offer,Available in consultation,"Single-family home, row house",Resale property,2017,Gable roof covered with roof tiles,Living area123 m²External storage space5 m²,123 m²,5 m²,138 m²,424 m³,5 rooms (4 bedrooms),1 bathroom,Toilet,3 stories,"Balanced ventilation system, optical fibre, mechanical ventilation and TV via cable",A            1.20What does this mean?,Completely insulated,"District heating, partial floor heating and heat recovery unit",District heating,138 m²,Full ownership,In residential district,Back garden and front garden,"58 m² (10,5 meter deep and 5,5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Public parking,no
