header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Hellingstraat 58,1398 AW Muiden        ,https://www.funda.nl/en/koop/muiden/appartement-42555120-hellingstraat-58/?navigateSource=resultlist,20220128_141154,"€ 925,000 vrij op naam","€ 6,703    The asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under option,Available in consultation,Ground-floor apartment,New property,After 2020,Living area138 m²,138 m²,999 m³,3 rooms (2 bedrooms),1 story,Ground floor,A        What does this mean?,Back garden and sun terrace,Storage box,Underground parking,Parking garage,no
