header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Westerstraat 17,1601 AB Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/huis-42681441-westerstraat-17/?navigateSource=resultlist,20220130_164817,"€ 675,000 kosten koper","€ 4,655    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1686,Protected townscape or village view (permit needed for alterations) and monumental building,Gable roof covered with roof tiles,Living area145 m²Other space inside the building13 m²External storage space46 m²,145 m²,13 m²,46 m²,326 m²,593 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,TV via cable,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2009, in ownership)",326 m²,Full ownership,In center,Back garden,"132 m² (24 meter deep and 5,5 meter broad)",Located at the south accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property,no
