header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Wagenaarstraat 17,5343 CA Oss        ,https://www.funda.nl/en/koop/oss/huis-88995864-wagenaarstraat-17/?navigateSource=resultlist,20220129_172127,"€ 275,000 kosten koper","€ 2,165    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1971,Hip roof covered with roof tiles,Living area127 m²External storage space6 m²,127 m²,6 m²,159 m²,436 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,F            2.65What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired from 2011, lease)",159 m²,Full ownership,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Detached brick storage,Public parking,no
