header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Guyanadreef 4,3563 SX Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677295-guyanadreef-4/?navigateSource=resultlist,20220131_164626,"€ 450,000 kosten koper","€ 3,750    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1980,Gable roof covered with roof tiles,Living area120 m²Exterior space attached to the building4 m²External storage space6 m²,120 m²,4 m²,6 m²,160 m²,416 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Mostly double glazed,District heating,Central facility,160 m²,Long-term lease,Bought off for eternity,In residential district,Back garden and front garden,"70 m² (10,9 meter deep and 6,4 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
