header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bottelarijstraat 9,1019 VC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88904625-bottelarijstraat-9/?navigateSource=resultlist,20220130_193239,"€ 1,150,000 kosten koper","€ 7,372    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 200 per month,7 weeks,Available,Available immediately,Apartment with shared street entrance (apartment),Resale property,2020,Flat roof covered with plastic,Energie Prestatie Advies and SWK garantiecertificaat,Living area156 m²Exterior space attached to the building32 m²External storage space6 m²,156 m²,32 m²,6 m²,495 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",1 story,3rd floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",Complete floor heating,Geothermal heating,Municipal long-term lease,Paid until 31-10-2068,Municipal long-term lease,Paid until 31-10-2068,"Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,Parking garage,No,No,No,No,No,No,no
