header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Loeffplein 120,5211 RX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88025920-burgemeester-loeffplein-120/?navigateSource=resultlist,20220201_113511,"€ 260,000 kosten koper","€ 4,407    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 140.00 per month,Upstairs apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area59 m²External storage space4 m²,59 m²,4 m²,188 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,D            1.71What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Full ownership,"Alongside a quiet road, sheltered location and in center",Built-in,Electricity,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
