header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kea Boumanstraat 174,1095 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670980-kea-boumanstraat-174/?navigateSource=resultlist,20220130_203847,"€ 750,000 kosten koper","€ 5,597    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 224.00 per month,Upstairs apartment (apartment),Resale property,2019,Flat roof,Living area134 m²Exterior space attached to the building23 m²External storage space6 m²,134 m²,23 m²,6 m²,415 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,3rd floor,"Elevator, mechanical ventilation, sliding door, TV via cable and solar panels",A        What does this mean?,Energy efficient window and completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2027),€ 1.470 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2027),€ 40 per year,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 224.00 per month),Yes,Yes,Yes,no
