header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hoefblad (Bouwnr. 21),6418 NB Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42653608-hoefblad-bouwnr-21/?navigateSource=resultlist,20220129_173637,"€ 545,000 vrij op naam","€ 3,893    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Under option,Available in consultation,"Villa, detached residential property",New property,2022,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area140 m²Other space inside the building18 m²,140 m²,18 m²,538 m²,581 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,Balanced ventilation system and solar panels,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Partial floor heating and heat pump,Electrical boiler,538 m² (part of parcel),Full ownership,"Alongside park, alongside a quiet road and unobstructed surrounding view",Surrounded by garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
