header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Huijgenspark 29 A,2515 BA Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42696043-huijgenspark-29-a/?navigateSource=resultlist,20220131_215128,"€ 600,000 kosten koper","€ 4,348    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 164 per month,"January 28, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1999,Living area138 m²Other space inside the building8 m²Exterior space attached to the building8 m²External storage space13 m²,138 m²,8 m²,8 m²,13 m²,477 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",4 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, in center and in residential district",Back garden,"28 m² (5,6 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Balcony present,Built-in,Electricity,Underground parking and parking place,"Paid parking, parking garage and resident's parking permits",no
