header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lage Zand 318,2511 GS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42544696-lage-zand-318/?navigateSource=resultlist,20220131_201607,"€ 475,000 kosten koper","€ 5,398    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 156.00 per month,Apartment with shared street entrance (corridor apartment),Resale property,2011,Disabled access friendly and accessible for seniors,Flat roof,SWK garantiecertificaat,Living area88 m²,88 m²,290 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,19th floor,"Balanced ventilation system, optical fibre, elevator and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",District heating and complete floor heating,District heating,Full ownership,"In center, freestanding location and unobstructed surrounding view",French balcony present,Built-in,Underground parking,"Paid parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 156.00 per month),Yes,Yes,Yes,no
